,id,age,Ethnicity,gender,i,response,reaction_time,accuracy,img_emotion,img_ethnicity,img_gender,img_trigger,res_trigger,acc_trigger
0,group12_sub1,23,danish,Female,./final_images\BF17_NC_neutral.jpg,e,0.8580419002100825,neutral,neutral,black,female,40,100,140
1,group12_sub1,23,danish,Female,./final_images\BF13_HC_happy.jpg,i,1.8081025001592934,correct,happy,black,female,20,200,220
2,group12_sub1,23,danish,Female,./final_images\BF07_HC_happy.jpg,i,2.742013100069016,correct,happy,black,female,20,200,220
3,group12_sub1,23,danish,Female,./final_images\BM05_NO_neutral.jpg,e,3.6669922000728548,neutral,neutral,black,male,40,100,140
4,group12_sub1,23,danish,Female,./final_images\BM13_SC_sad.jpg,e,4.490912100067362,correct,sad,black,male,30,100,130
5,group12_sub1,23,danish,Female,./final_images\AF12_HO_happy.jpg,i,5.2690481001045555,correct,happy,black,female,20,200,220
6,group12_sub1,23,danish,Female,./final_images\WF03_NO_neutral.jpg,e,6.253033300163224,neutral,neutral,white,female,40,100,140
7,group12_sub1,23,danish,Female,./final_images\BF01_HC_happy.jpg,i,6.982028700178489,correct,happy,black,female,20,200,220
8,group12_sub1,23,danish,Female,./final_images\AF08_HO_happy.jpg,i,7.731966300169006,correct,happy,black,female,20,200,220
9,group12_sub1,23,danish,Female,./final_images\WM08_SO_sad.jpg,e,8.551987900165841,correct,sad,white,male,30,100,130
10,group12_sub1,23,danish,Female,./final_images\WF07_SO_sad.jpg,e,9.43303730012849,correct,sad,white,female,30,100,130
11,group12_sub1,23,danish,Female,./final_images\BM05_SO_sad.jpg,e,10.171917400090024,correct,sad,black,male,30,100,130
12,group12_sub1,23,danish,Female,./final_images\BM17_NO_neutral.jpg,e,11.057035400066525,neutral,neutral,black,male,40,100,140
13,group12_sub1,23,danish,Female,./final_images\WF01_NO_neutral.jpg,e,12.042896600207314,neutral,neutral,white,female,40,100,140
14,group12_sub1,23,danish,Female,./final_images\WF07_SC_sad.jpg,e,12.857057900168002,correct,sad,white,female,30,100,130
15,group12_sub1,23,danish,Female,./final_images\BF19_SC_sad.jpg,e,13.613057899987325,correct,sad,black,female,30,100,130
16,group12_sub1,23,danish,Female,./final_images\WM13_HC_happy.jpg,i,14.366986500099301,correct,happy,white,male,20,200,220
17,group12_sub1,23,danish,Female,./final_images\WF13_SO_sad.jpg,e,15.129933300195262,correct,sad,white,female,30,100,130
18,group12_sub1,23,danish,Female,./final_images\WF14_SO_sad.jpg,e,15.8989664001856,correct,sad,white,female,30,100,130
19,group12_sub1,23,danish,Female,./final_images\WF07_HO_happy.jpg,i,16.675994200166315,correct,happy,white,female,20,200,220
20,group12_sub1,23,danish,Female,./final_images\AM01_HO_happy.jpg,i,17.45997319999151,correct,happy,black,male,20,200,220
21,group12_sub1,23,danish,Female,./final_images\WF04_NO_neutral.jpg,e,18.315965900197625,neutral,neutral,white,female,40,100,140
22,group12_sub1,23,danish,Female,./final_images\BF01_SC_sad.jpg,e,19.05696570011787,correct,sad,black,female,30,100,130
23,group12_sub1,23,danish,Female,./final_images\WM04_SC_sad.jpg,e,19.80496109998785,correct,sad,white,male,30,100,130
24,group12_sub1,23,danish,Female,./final_images\AF12_SC_sad.jpg,e,20.57197520020418,correct,sad,black,female,30,100,130
25,group12_sub1,23,danish,Female,./final_images\BF13_HO_happy.jpg,i,21.475910500157624,correct,happy,black,female,20,200,220
26,group12_sub1,23,danish,Female,./final_images\BM04_HC_happy.jpg,i,22.278944700025022,correct,happy,black,male,20,200,220
27,group12_sub1,23,danish,Female,./final_images\BM16_NC_neutral.jpg,e,23.137878800043836,neutral,neutral,black,male,40,100,140
28,group12_sub1,23,danish,Female,./final_images\AF05_HO_happy.jpg,i,23.926052800146863,correct,happy,black,female,20,200,220
29,group12_sub1,23,danish,Female,./final_images\AM04_HO_happy.jpg,i,24.63997140014544,correct,happy,black,male,20,200,220
30,group12_sub1,23,danish,Female,./final_images\AM03_SC_sad.jpg,e,25.620976499980316,correct,sad,black,male,30,100,130
31,group12_sub1,23,danish,Female,./final_images\AF01_HO_happy.jpg,i,26.342983199981973,correct,happy,black,female,20,200,220
32,group12_sub1,23,danish,Female,./final_images\AF09_SO_sad.jpg,e,27.17793760006316,correct,sad,black,female,30,100,130
33,group12_sub1,23,danish,Female,./final_images\BF17_SC_sad.jpg,i,28.030868500005454,incorrect,sad,black,female,30,200,50
34,group12_sub1,23,danish,Female,./final_images\BF10_HC_happy.jpg,i,28.82493620016612,correct,happy,black,female,20,200,220
35,group12_sub1,23,danish,Female,./final_images\WM02_HC_happy.jpg,i,29.56287580006756,correct,happy,white,male,20,200,220
36,group12_sub1,23,danish,Female,./final_images\AF06_HC_happy.jpg,i,30.331941900076345,correct,happy,black,female,20,200,220
37,group12_sub1,23,danish,Female,./final_images\AF02_HC_happy.jpg,i,31.103024100186303,correct,happy,black,female,20,200,220
38,group12_sub1,23,danish,Female,./final_images\AF09_SC_sad.jpg,e,31.86289730016142,correct,sad,black,female,30,100,130
39,group12_sub1,23,danish,Female,./final_images\WF08_NO_neutral.jpg,e,32.86894270009361,neutral,neutral,white,female,40,100,140
40,group12_sub1,23,danish,Female,./final_images\BF05_SC_sad.jpg,e,33.63392770010978,correct,sad,black,female,30,100,130
41,group12_sub1,23,danish,Female,./final_images\AF03_HO_happy.jpg,i,34.47897170018405,correct,happy,black,female,20,200,220
42,group12_sub1,23,danish,Female,./final_images\WM02_NO_neutral.jpg,e,35.3149367000442,neutral,neutral,white,male,40,100,140
43,group12_sub1,23,danish,Female,./final_images\BF16_NO_neutral.jpg,e,36.10093700001016,neutral,neutral,black,female,40,100,140
44,group12_sub1,23,danish,Female,./final_images\BF08_HC_happy.jpg,i,36.85957760014571,correct,happy,black,female,20,200,220
45,group12_sub1,23,danish,Female,./final_images\AM03_HO_happy.jpg,i,37.58789100009017,correct,happy,black,male,20,200,220
46,group12_sub1,23,danish,Female,./final_images\BF10_NC_neutral.jpg,e,38.544866300188005,neutral,neutral,black,female,40,100,140
47,group12_sub1,23,danish,Female,./final_images\BM18_NO_neutral.jpg,e,39.43394670006819,neutral,neutral,black,male,40,100,140
48,group12_sub1,23,danish,Female,./final_images\AM07_SC_sad.jpg,e,40.33900020015426,correct,sad,black,male,30,100,130
49,group12_sub1,23,danish,Female,./final_images\BF20_SC_sad.jpg,e,41.11397420009598,correct,sad,black,female,30,100,130
50,group12_sub1,23,danish,Female,./final_images\AF12_HC_happy.jpg,i,41.88883340009488,correct,happy,black,female,20,200,220
51,group12_sub1,23,danish,Female,./final_images\WM05_NO_neutral.jpg,e,42.84786980017088,neutral,neutral,white,male,40,100,140
52,group12_sub1,23,danish,Female,./final_images\BM14_NO_neutral.jpg,i,43.91102710017003,neutral,neutral,black,male,40,200,140
53,group12_sub1,23,danish,Female,./final_images\WF15_SC_sad.jpg,e,44.67584150005132,correct,sad,white,female,30,100,130
54,group12_sub1,23,danish,Female,./final_images\BM01_SC_sad.jpg,e,45.534978500101715,correct,sad,black,male,30,100,130
55,group12_sub1,23,danish,Female,./final_images\BF01_HO_happy.jpg,i,46.29397980007343,correct,happy,black,female,20,200,220
56,group12_sub1,23,danish,Female,./final_images\WF14_SC_sad.jpg,e,47.05385460006073,correct,sad,white,female,30,100,130
57,group12_sub1,23,danish,Female,./final_images\BF13_NO_neutral.jpg,e,47.968980400124565,neutral,neutral,black,female,40,100,140
58,group12_sub1,23,danish,Female,./final_images\WF02_HO_happy.jpg,i,48.826841600006446,correct,happy,white,female,20,200,220
59,group12_sub1,23,danish,Female,./final_images\WM06_NC_neutral.jpg,i,49.816895900061354,neutral,neutral,white,male,40,200,140
60,group12_sub1,23,danish,Female,./final_images\BM12_HC_happy.jpg,i,50.642951500136405,correct,happy,black,male,20,200,220
61,group12_sub1,23,danish,Female,./final_images\BM17_NC_neutral.jpg,i,51.53078100015409,neutral,neutral,black,male,40,200,140
62,group12_sub1,23,danish,Female,./final_images\BF13_SC_sad.jpg,e,52.42594960005954,correct,sad,black,female,30,100,130
63,group12_sub1,23,danish,Female,./final_images\BM08_HC_happy.jpg,i,53.277859000023454,correct,happy,black,male,20,200,220
64,group12_sub1,23,danish,Female,./final_images\WF02_HC_happy.jpg,e,54.30791960004717,incorrect,happy,white,female,20,100,50
65,group12_sub1,23,danish,Female,./final_images\BF05_HO_happy.jpg,i,55.081841100007296,correct,happy,black,female,20,200,220
66,group12_sub1,23,danish,Female,./final_images\WF12_NO_neutral.jpg,e,56.054853399982676,neutral,neutral,white,female,40,100,140
67,group12_sub1,23,danish,Female,./final_images\WF04_NC_neutral.jpg,e,56.904930900083855,neutral,neutral,white,female,40,100,140
68,group12_sub1,23,danish,Female,./final_images\WF11_SO_sad.jpg,e,57.91382980020717,correct,sad,white,female,30,100,130
69,group12_sub1,23,danish,Female,./final_images\WM08_HO_happy.jpg,i,58.67898910003714,correct,happy,white,male,20,200,220
70,group12_sub1,23,danish,Female,./final_images\BF12_SO_sad.jpg,i,59.7268991000019,incorrect,sad,black,female,30,200,50
71,group12_sub1,23,danish,Female,./final_images\AF03_SC_sad.jpg,e,60.50389980012551,correct,sad,black,female,30,100,130
72,group12_sub1,23,danish,Female,./final_images\BM05_SC_sad.jpg,e,61.39783120015636,correct,sad,black,male,30,100,130
73,group12_sub1,23,danish,Female,./final_images\AM09_SO_sad.jpg,e,62.17083000019193,correct,sad,black,male,30,100,130
74,group12_sub1,23,danish,Female,./final_images\AM03_HC_happy.jpg,i,63.169895300175995,correct,happy,black,male,20,200,220
75,group12_sub1,23,danish,Female,./final_images\BM03_HO_happy.jpg,i,63.90080519998446,correct,happy,black,male,20,200,220
76,group12_sub1,23,danish,Female,./final_images\BF18_NC_neutral.jpg,e,64.75681210006587,neutral,neutral,black,female,40,100,140
77,group12_sub1,23,danish,Female,./final_images\BF20_HO_happy.jpg,i,65.56785300001502,correct,happy,black,female,20,200,220
78,group12_sub1,23,danish,Female,./final_images\WM04_SO_sad.jpg,e,66.38879410014488,correct,sad,white,male,30,100,130
79,group12_sub1,23,danish,Female,./final_images\AM6_HO_happy.jpg,i,67.13988360017538,correct,happy,black,male,20,200,220
80,group12_sub1,23,danish,Female,./final_images\AF02_SC_sad.jpg,e,67.91687549999915,correct,sad,black,female,30,100,130
81,group12_sub1,23,danish,Female,./final_images\WM12_NO_neutral.jpg,e,68.96685350011103,neutral,neutral,white,male,40,100,140
82,group12_sub1,23,danish,Female,./final_images\WF12_HO_happy.jpg,i,69.8578721000813,correct,happy,white,female,20,200,220
83,group12_sub1,23,danish,Female,./final_images\WF12_HC_happy.jpg,i,70.65692340000533,correct,happy,white,female,20,200,220
84,group12_sub1,23,danish,Female,./final_images\BF17_HC_happy.jpg,i,71.49779650010169,correct,happy,black,female,20,200,220
85,group12_sub1,23,danish,Female,./final_images\AM10_HO_happy.jpg,i,72.20988690014929,correct,happy,black,male,20,200,220
86,group12_sub1,23,danish,Female,./final_images\AM11_HC_happy.jpg,i,73.12387500004843,correct,happy,black,male,20,200,220
87,group12_sub1,23,danish,Female,./final_images\WF15_NO_neutral.jpg,e,73.9518066002056,neutral,neutral,white,female,40,100,140
88,group12_sub1,23,danish,Female,./final_images\BF04_NO_neutral.jpg,e,74.69794920017011,neutral,neutral,black,female,40,100,140
89,group12_sub1,23,danish,Female,./final_images\BF15_NO_neutral.jpg,e,75.52595170005225,neutral,neutral,black,female,40,100,140
90,group12_sub1,23,danish,Female,./final_images\WF06_NO_neutral.jpg,e,76.41984500014223,neutral,neutral,white,female,40,100,140
91,group12_sub1,23,danish,Female,./final_images\BM17_HC_happy.jpg,i,77.25392970000394,correct,happy,black,male,20,200,220
92,group12_sub1,23,danish,Female,./final_images\BF14_HC_happy.jpg,i,78.00583140016533,correct,happy,black,female,20,200,220
93,group12_sub1,23,danish,Female,./final_images\BF08_SO_sad.jpg,e,78.82384710013866,correct,sad,black,female,30,100,130
94,group12_sub1,23,danish,Female,./final_images\BM09_HO_happy.jpg,i,79.59673710004427,correct,happy,black,male,20,200,220
95,group12_sub1,23,danish,Female,./final_images\BF06_NO_neutral.jpg,e,80.6088325001765,neutral,neutral,black,female,40,100,140
96,group12_sub1,23,danish,Female,./final_images\WF14_NO_neutral.jpg,e,81.48989380011335,neutral,neutral,white,female,40,100,140
97,group12_sub1,23,danish,Female,./final_images\BF18_SC_sad.jpg,i,82.2078238001559,incorrect,sad,black,female,30,200,50
98,group12_sub1,23,danish,Female,./final_images\BM01_HO_happy.jpg,i,83.04080360010266,correct,happy,black,male,20,200,220
99,group12_sub1,23,danish,Female,./final_images\WF05_NO_neutral.jpg,e,84.0968131001573,neutral,neutral,white,female,40,100,140
100,group12_sub1,23,danish,Female,./final_images\BM13_SO_sad.jpg,e,85.22877690009773,correct,sad,black,male,30,100,130
101,group12_sub1,23,danish,Female,./final_images\BM14_HC_happy.jpg,i,86.09479140001349,correct,happy,black,male,20,200,220
102,group12_sub1,23,danish,Female,./final_images\WF09_NC_neutral.jpg,e,87.28576700016856,neutral,neutral,white,female,40,100,140
103,group12_sub1,23,danish,Female,./final_images\WF06_SC_sad.jpg,e,88.14399090013467,correct,sad,white,female,30,100,130
104,group12_sub1,23,danish,Female,./final_images\BM08_NO_neutral.jpg,e,89.34794700006023,neutral,neutral,black,male,40,100,140
105,group12_sub1,23,danish,Female,./final_images\WF14_HO_happy.jpg,i,90.22676960006356,correct,happy,white,female,20,200,220
106,group12_sub1,23,danish,Female,./final_images\BF13_NC_neutral.jpg,e,91.2027575999964,neutral,neutral,black,female,40,100,140
107,group12_sub1,23,danish,Female,./final_images\BF16_HO_happy.jpg,i,91.94190610013902,correct,happy,black,female,20,200,220
108,group12_sub1,23,danish,Female,./final_images\WM01_NO_neutral.jpg,e,93.13484450010583,neutral,neutral,white,male,40,100,140
109,group12_sub1,23,danish,Female,./final_images\BF15_SC_sad.jpg,e,93.93581920000724,correct,sad,black,female,30,100,130
110,group12_sub1,23,danish,Female,./final_images\WM05_SO_sad.jpg,e,95.69081489997916,correct,sad,white,male,30,100,130
111,group12_sub1,23,danish,Female,./final_images\WM06_NO_neutral.jpg,i,96.53170030005276,neutral,neutral,white,male,40,200,140
112,group12_sub1,23,danish,Female,./final_images\WM03_NO_neutral.jpg,i,97.38074330007657,neutral,neutral,white,male,40,200,140
113,group12_sub1,23,danish,Female,./final_images\WM01_SC_sad.jpg,e,98.29997260007076,correct,sad,white,male,30,100,130
114,group12_sub1,23,danish,Female,./final_images\BF16_SO_sad.jpg,e,99.24880820000544,correct,sad,black,female,30,100,130
115,group12_sub1,23,danish,Female,./final_images\WF09_HC_happy.jpg,i,100.03184329997748,correct,happy,white,female,20,200,220
116,group12_sub1,23,danish,Female,./final_images\AF05_HC_happy.jpg,i,100.84374440019019,correct,happy,black,female,20,200,220
117,group12_sub1,23,danish,Female,./final_images\BF03_SO_sad.jpg,e,101.72881660005078,correct,sad,black,female,30,100,130
118,group12_sub1,23,danish,Female,./final_images\AM05_SO_sad.jpg,e,102.7889264000114,correct,sad,black,male,30,100,130
119,group12_sub1,23,danish,Female,./final_images\BM01_NC_neutral.jpg,i,103.62384160002694,neutral,neutral,black,male,40,200,140
120,group12_sub1,23,danish,Female,./final_images\BM11_HC_happy.jpg,i,104.38978440011851,correct,happy,black,male,20,200,220
121,group12_sub1,23,danish,Female,./final_images\BF19_SO_sad.jpg,e,105.22478460008278,correct,sad,black,female,30,100,130
122,group12_sub1,23,danish,Female,./final_images\WM03_HC_happy.jpg,i,106.0067355001811,correct,happy,white,male,20,200,220
123,group12_sub1,23,danish,Female,./final_images\BM01_SO_sad.jpg,e,106.88683670014143,correct,sad,black,male,30,100,130
124,group12_sub1,23,danish,Female,./final_images\BM04_NO_neutral.jpg,e,107.80373789998703,neutral,neutral,black,male,40,100,140
125,group12_sub1,23,danish,Female,./final_images\WM05_HC_happy.jpg,i,108.59590230020694,correct,happy,white,male,20,200,220
126,group12_sub1,23,danish,Female,./final_images\WM06_HO_happy.jpg,i,109.38880700012669,correct,happy,white,male,20,200,220
127,group12_sub1,23,danish,Female,./final_images\WF13_HO_happy.jpg,i,110.26071110018529,correct,happy,white,female,20,200,220
128,group12_sub1,23,danish,Female,./final_images\WF01_NC_neutral.jpg,i,111.11686530010775,neutral,neutral,white,female,40,200,140
129,group12_sub1,23,danish,Female,./final_images\BF07_SO_sad.jpg,e,112.11578440014273,correct,sad,black,female,30,100,130
130,group12_sub1,23,danish,Female,./final_images\AM05_HO_happy.jpg,i,112.87175560020842,correct,happy,black,male,20,200,220
131,group12_sub1,23,danish,Female,./final_images\BF01_SO_sad.jpg,e,114.20678200013936,correct,sad,black,female,30,100,130
132,group12_sub1,23,danish,Female,./final_images\BM11_HO_happy.jpg,i,114.99273200007156,correct,happy,black,male,20,200,220
133,group12_sub1,23,danish,Female,./final_images\WM07_NO_neutral.jpg,e,116.18578630010597,neutral,neutral,white,male,40,100,140
134,group12_sub1,23,danish,Female,./final_images\BF08_HO_happy.jpg,i,117.0268910001032,correct,happy,black,female,20,200,220
135,group12_sub1,23,danish,Female,./final_images\BM14_SO_sad.jpg,e,118.04875329998322,correct,sad,black,male,30,100,130
136,group12_sub1,23,danish,Female,./final_images\WF09_HO_happy.jpg,i,118.88580440008081,correct,happy,white,female,20,200,220
137,group12_sub1,23,danish,Female,./final_images\AM6_HC_happy.jpg,i,119.70571960019879,correct,happy,black,male,20,200,220
138,group12_sub1,23,danish,Female,./final_images\BF12_SC_sad.jpg,i,120.49078300013207,incorrect,sad,black,female,30,200,50
139,group12_sub1,23,danish,Female,./final_images\BF14_NO_neutral.jpg,e,121.40572630008683,neutral,neutral,black,female,40,100,140
140,group12_sub1,23,danish,Female,./final_images\WM02_SO_sad.jpg,e,122.33285480015911,correct,sad,white,male,30,100,130
141,group12_sub1,23,danish,Female,./final_images\BM01_NO_neutral.jpg,i,123.43576120003127,neutral,neutral,black,male,40,200,140
142,group12_sub1,23,danish,Female,./final_images\BF18_NO_neutral.jpg,e,124.33977720001712,neutral,neutral,black,female,40,100,140
143,group12_sub1,23,danish,Female,./final_images\BM02_HC_happy.jpg,i,125.08972000004724,correct,happy,black,male,20,200,220
144,group12_sub1,23,danish,Female,./final_images\BM15_HC_happy.jpg,i,125.82277279999107,correct,happy,black,male,20,200,220
145,group12_sub1,23,danish,Female,./final_images\AF11_SC_sad.jpg,e,126.73572600004263,correct,sad,black,female,30,100,130
146,group12_sub1,23,danish,Female,./final_images\BM18_NC_neutral.jpg,i,127.89483570004813,neutral,neutral,black,male,40,200,140
147,group12_sub1,23,danish,Female,./final_images\AF10_HO_happy.jpg,i,128.8267584000714,correct,happy,black,female,20,200,220
148,group12_sub1,23,danish,Female,./final_images\BF08_NO_neutral.jpg,i,130.3348209001124,neutral,neutral,black,female,40,200,140
149,group12_sub1,23,danish,Female,./final_images\AF10_HC_happy.jpg,i,131.16483140015043,correct,happy,black,female,20,200,220
150,group12_sub1,23,danish,Female,./final_images\WF04_SO_sad.jpg,e,132.28467560000718,correct,sad,white,female,30,100,130
151,group12_sub1,23,danish,Female,./final_images\AM09_HC_happy.jpg,i,133.32371330005117,correct,happy,black,male,20,200,220
152,group12_sub1,23,danish,Female,./final_images\BM06_SC_sad.jpg,i,134.6267405000981,incorrect,sad,black,male,30,200,50
153,group12_sub1,23,danish,Female,./final_images\BM09_SO_sad.jpg,i,135.79674450005405,incorrect,sad,black,male,30,200,50
154,group12_sub1,23,danish,Female,./final_images\BM04_SO_sad.jpg,e,136.63581730006263,correct,sad,black,male,30,100,130
155,group12_sub1,23,danish,Female,./final_images\BM05_HO_happy.jpg,i,137.47882630000822,correct,happy,black,male,20,200,220
156,group12_sub1,23,danish,Female,./final_images\WF09_SO_sad.jpg,e,138.21775329997763,correct,sad,white,female,30,100,130
157,group12_sub1,23,danish,Female,./final_images\AM04_SC_sad.jpg,e,139.1977262001019,correct,sad,black,male,30,100,130
158,group12_sub1,23,danish,Female,./final_images\WF06_HO_happy.jpg,i,139.973823599983,correct,happy,white,female,20,200,220
159,group12_sub1,23,danish,Female,./final_images\BM06_HO_happy.jpg,i,140.89863810013048,correct,happy,black,male,20,200,220
160,group12_sub1,23,danish,Female,./final_images\BM17_HO_happy.jpg,i,141.6587975001894,correct,happy,black,male,20,200,220
161,group12_sub1,23,danish,Female,./final_images\WM09_HO_happy.jpg,i,142.37968010012992,correct,happy,white,male,20,200,220
162,group12_sub1,23,danish,Female,./final_images\AM03_SO_sad.jpg,e,143.2347049000673,correct,sad,black,male,30,100,130
163,group12_sub1,23,danish,Female,./final_images\WF05_SO_sad.jpg,e,144.09073370019905,correct,sad,white,female,30,100,130
164,group12_sub1,23,danish,Female,./final_images\WM06_SC_sad.jpg,e,145.54770770017058,correct,sad,white,male,30,100,130
165,group12_sub1,23,danish,Female,./final_images\BM11_NC_neutral.jpg,i,146.58973160013556,neutral,neutral,black,male,40,200,140
166,group12_sub1,23,danish,Female,./final_images\WF05_HC_happy.jpg,i,147.5628049999941,correct,happy,white,female,20,200,220
167,group12_sub1,23,danish,Female,./final_images\BM17_SO_sad.jpg,i,149.10681250016205,incorrect,sad,black,male,30,200,50
168,group12_sub1,23,danish,Female,./final_images\WM12_SO_sad.jpg,e,149.94574470003136,correct,sad,white,male,30,100,130
169,group12_sub1,23,danish,Female,./final_images\BM15_SC_sad.jpg,i,150.8816702000331,incorrect,sad,black,male,30,200,50
170,group12_sub1,23,danish,Female,./final_images\BF08_SC_sad.jpg,e,151.86170840007253,correct,sad,black,female,30,100,130
171,group12_sub1,23,danish,Female,./final_images\BM14_NC_neutral.jpg,e,152.9726410000585,neutral,neutral,black,male,40,100,140
172,group12_sub1,23,danish,Female,./final_images\BF03_HC_happy.jpg,i,153.76872440008447,correct,happy,black,female,20,200,220
173,group12_sub1,23,danish,Female,./final_images\WF04_HO_happy.jpg,i,154.66276290011592,correct,happy,white,female,20,200,220
174,group12_sub1,23,danish,Female,./final_images\BF05_NO_neutral.jpg,e,155.74164600018412,neutral,neutral,black,female,40,100,140
175,group12_sub1,23,danish,Female,./final_images\BM03_HC_happy.jpg,i,156.4517463000957,correct,happy,black,male,20,200,220
176,group12_sub1,23,danish,Female,./final_images\WM08_SC_sad.jpg,i,157.60272700013593,incorrect,sad,white,male,30,200,50
177,group12_sub1,23,danish,Female,./final_images\WF13_SC_sad.jpg,e,158.49667150015011,correct,sad,white,female,30,100,130
178,group12_sub1,23,danish,Female,./final_images\WF11_HO_happy.jpg,i,159.2887500000652,correct,happy,white,female,20,200,220
179,group12_sub1,23,danish,Female,./final_images\WF04_HC_happy.jpg,i,160.26464710012078,correct,happy,white,female,20,200,220
180,group12_sub1,23,danish,Female,./final_images\WM07_NC_neutral.jpg,i,161.31473340000957,neutral,neutral,white,male,40,200,140
181,group12_sub1,23,danish,Female,./final_images\AF05_SC_sad.jpg,e,162.1487682000734,correct,sad,black,female,30,100,130
182,group12_sub1,23,danish,Female,./final_images\WM08_HC_happy.jpg,i,162.90266390005127,correct,happy,white,male,20,200,220
183,group12_sub1,23,danish,Female,./final_images\BM06_SO_sad.jpg,e,163.87462750007398,correct,sad,black,male,30,100,130
184,group12_sub1,23,danish,Female,./final_images\BF17_NO_neutral.jpg,i,164.74579610000364,neutral,neutral,black,female,40,200,140
185,group12_sub1,23,danish,Female,./final_images\AF09_HO_happy.jpg,i,165.68766390020028,correct,happy,black,female,20,200,220
186,group12_sub1,23,danish,Female,./final_images\BM02_SC_sad.jpg,e,166.65875519998372,correct,sad,black,male,30,100,130
187,group12_sub1,23,danish,Female,./final_images\WM12_HC_happy.jpg,i,167.36672300007194,correct,happy,white,male,20,200,220
188,group12_sub1,23,danish,Female,./final_images\BF12_HO_happy.jpg,i,168.12571709998883,correct,happy,black,female,20,200,220
189,group12_sub1,23,danish,Female,./final_images\BM12_NO_neutral.jpg,i,169.55059480015188,neutral,neutral,black,male,40,200,140
190,group12_sub1,23,danish,Female,./final_images\WF06_SO_sad.jpg,e,170.3615372001659,correct,sad,white,female,30,100,130
191,group12_sub1,23,danish,Female,./final_images\WF07_NC_neutral.jpg,e,171.713654700201,neutral,neutral,white,female,40,100,140
192,group12_sub1,23,danish,Female,./final_images\BF20_NO_neutral.jpg,i,172.5567387000192,neutral,neutral,black,female,40,200,140
193,group12_sub1,23,danish,Female,./final_images\BM02_NC_neutral.jpg,i,173.37264530011453,neutral,neutral,black,male,40,200,140
194,group12_sub1,23,danish,Female,./final_images\BM09_NC_neutral.jpg,i,174.52965270006098,neutral,neutral,black,male,40,200,140
195,group12_sub1,23,danish,Female,./final_images\BM18_HC_happy.jpg,i,175.36460119998083,correct,happy,black,male,20,200,220
196,group12_sub1,23,danish,Female,./final_images\AM01_SO_sad.jpg,e,176.68662980012596,correct,sad,black,male,30,100,130
197,group12_sub1,23,danish,Female,./final_images\BM04_NC_neutral.jpg,i,177.86260089999996,neutral,neutral,black,male,40,200,140
198,group12_sub1,23,danish,Female,./final_images\WM13_NO_neutral.jpg,e,178.89558580005541,neutral,neutral,white,male,40,100,140
199,group12_sub1,23,danish,Female,./final_images\BM03_SC_sad.jpg,e,179.84160990011878,correct,sad,black,male,30,100,130
200,group12_sub1,23,danish,Female,./final_images\AF08_HC_happy.jpg,i,180.62976540019736,correct,happy,black,female,20,200,220
201,group12_sub1,23,danish,Female,./final_images\BM15_NC_neutral.jpg,i,181.87860320019536,neutral,neutral,black,male,40,200,140
202,group12_sub1,23,danish,Female,./final_images\WF05_HO_happy.jpg,i,183.05468200007454,correct,happy,white,female,20,200,220
203,group12_sub1,23,danish,Female,./final_images\AM07_HO_happy.jpg,i,183.8975736000575,correct,happy,black,male,20,200,220
204,group12_sub1,23,danish,Female,./final_images\WF11_HC_happy.jpg,i,184.87563170003705,correct,happy,white,female,20,200,220
205,group12_sub1,23,danish,Female,./final_images\WM13_NC_neutral.jpg,e,185.6976271001622,neutral,neutral,white,male,40,100,140
206,group12_sub1,23,danish,Female,./final_images\BM13_HC_happy.jpg,i,186.41159180016257,correct,happy,black,male,20,200,220
207,group12_sub1,23,danish,Female,./final_images\AM6_SO_sad.jpg,e,187.23168130009435,correct,sad,black,male,30,100,130
208,group12_sub1,23,danish,Female,./final_images\BF15_HC_happy.jpg,i,188.00672860001214,correct,happy,black,female,20,200,220
209,group12_sub1,23,danish,Female,./final_images\WM09_SO_sad.jpg,e,189.239576500142,correct,sad,white,male,30,100,130
210,group12_sub1,23,danish,Female,./final_images\WF02_NC_neutral.jpg,e,190.4356329999864,neutral,neutral,white,female,40,100,140
211,group12_sub1,23,danish,Female,./final_images\BF14_SC_sad.jpg,e,191.19654610008,correct,sad,black,female,30,100,130
212,group12_sub1,23,danish,Female,./final_images\BF10_SO_sad.jpg,e,192.0556306000799,correct,sad,black,female,30,100,130
213,group12_sub1,23,danish,Female,./final_images\BM09_SC_sad.jpg,e,193.07159640011378,correct,sad,black,male,30,100,130
214,group12_sub1,23,danish,Female,./final_images\WM11_SO_sad.jpg,e,193.98867590003647,correct,sad,white,male,30,100,130
215,group12_sub1,23,danish,Female,./final_images\WM13_SO_sad.jpg,e,194.83563360013068,correct,sad,white,male,30,100,130
216,group12_sub1,23,danish,Female,./final_images\WF15_SO_sad.jpg,e,195.69563530012965,correct,sad,white,female,30,100,130
217,group12_sub1,23,danish,Female,./final_images\BM05_NC_neutral.jpg,i,196.65058740018867,neutral,neutral,black,male,40,200,140
218,group12_sub1,23,danish,Female,./final_images\BF02_HO_happy.jpg,i,197.45064950012602,correct,happy,black,female,20,200,220
219,group12_sub1,23,danish,Female,./final_images\WM10_HO_happy.jpg,i,198.20961840008385,correct,happy,white,male,20,200,220
220,group12_sub1,23,danish,Female,./final_images\WF09_SC_sad.jpg,e,199.02469980018213,correct,sad,white,female,30,100,130
